id,bar_id,user_id,user_name,added,fill_percentage,product_id,product_name,brand,brand_id,spirit,size,proof,average_msrp,fair_price,shelf_price,popularity
1001437,1001437,100183,sophiaclark,2023-07-09,75,1730,Old Fitzgerald 15 Year,Old,234,Bourbon,750,100,149.97,290.14,583,1700
1001438,1001438,100183,sophiaclark,2023-05-25,10,16502,George Remus Straight Bourbon Whiskey,George,586,Bourbon,750,94,39.96,44.94,40.1,200
1001439,1001439,100183,sophiaclark,2024-04-10,10,53003,Stagg 24C,Stagg,,,750,128.9,65,242.72,816.33,
1001440,1001440,100184,annabaker,2023-03-28,10,1282,Willett Family Estate Small Batch Rye 4 Year,Willett,2986,Rye,750,110,60.58,89.01,93.69,100049
1001441,1001441,100184,annabaker,2023-03-29,50,17450,Benchmark Single Barrel,Benchmark,3330,Bourbon,750,95,24.97,36.69,31.89,100031
1001442,1001442,100184,annabaker,2023-12-30,10,19151,Stagg - Batch #18,Stagg,3640,Bourbon,750,131,70,345.56,412.45,200
1001443,1001443,100184,annabaker,2023-09-05,50,11035,Tito's Handmade Vodka,Tito's,1541,Vodka,750,80,19.64,22.79,22.18,1860
1001444,1001444,100184,annabaker,2023-05-27,100,19556,Kentucky Owl Takumi Edition,Kentucky,779,Bourbon,750,100,142.48,145.32,147.18,1800
1001445,1001445,100184,annabaker,2023-06-20,50,32717,Jim Beam Black 7 Year,Jim,247,Bourbon,750,90,25,35.76,26.49,100026
1001446,1001446,100184,annabaker,2023-03-14,10,22361,Elijah Craig Barrel Proof A124,Elijah,2,Bourbon,750,119,74.99,94.63,92.81,
1001447,1001447,100184,annabaker,2023-09-12,75,3181,Yamazaki 12 Year,Yamazaki,238,Japanese Whisky,700,86,134.15,231.33,174.56,200
1001448,1001448,100185,jake-victoria,2024-03-31,0,19499,Booker’s 2023-01 Charlie’s Batch,Booker’s,647,Bourbon,750,127,89.99,110.34,100.59,200
1001449,1001449,100185,jake-victoria,2023-12-30,25,2594,Eagle Rare 17 Year,Eagle,542,Bourbon,750,90,103.54,681.17,1998.89,100
1001450,1001450,100185,jake-victoria,2023-06-18,5,1643,1792 Small Batch,1792,42,Bourbon,750,93.7,30.3,45.11,33.22,100056
1001451,1001451,100185,jake-victoria,2023-07-25,25,993,High West Rendezvous Rye,High,350,Rye,750,92,68.7,74.45,74.85,200
1001452,1001452,100185,jake-victoria,2023-03-21,75,150,1792 Full Proof,1792,42,Bourbon,750,125.0,45.92,73.06,79.87,100098
1001453,1001453,100185,jake-victoria,2024-03-14,75,3265,Crown Royal Salted Caramel,Crown,182,Canadian Whisky,750,70,28.14,51.64,30.11,100029
1001454,1001454,100185,jake-victoria,2023-02-15,5,1165,Four Roses Single Barrel Straight Bourbon,Four,148,Bourbon,750,120,56.64,68.79,116.7,200
1001455,1001455,100185,jake-victoria,2024-04-09,10,21291,Old Fitzgerald 8 Year - Fall 2023,Old,234,Bourbon,750,100,109.97,208.75,417.64,1980
1001456,1001456,100185,jake-victoria,2023-02-13,50,17068,Still Austin Cask Strength Bourbon,Still,3145,Bourbon,750,116,64.99,73.69,71,100041
1001457,1001457,100185,jake-victoria,2023-10-19,25,17177,Wilderness Trail Small Batch Bourbon,Wilderness,521,Bourbon,750,100.0,62.99,84.41,63.33,200
1001458,1001458,100186,david996,2023-07-30,5,41273,Stagg Batch 24A,Stagg,3640,Bourbon,750,127.6,65,172.98,207.47,100046
1001459,1001459,100186,david996,2024-02-21,50,2193,Evan Williams Bottled in Bond White Label,Evan,167,Bourbon,750,100,17.02,32.19,20.19,1999
1001460,1001460,100186,david996,2023-06-23,5,19812,George T. Stagg 2022 Release,George,352,Bourbon,750,138.7,99,461.1,1251.59,1400
1001461,1001461,100186,david996,2024-01-27,0,17611,Widow Jane The Vaults 15 Year,Widow,295,Bourbon,750,99,224.98,294.52,258.16,1800
1001462,1001462,100187,chris387,2023-10-30,10,33209,Russell’s Reserve 15 Year,Russell’s,496,Bourbon,750,117.2,249.99,362.17,398.31,100187
1001463,1001463,100187,chris387,2023-02-28,50,4486,John J. Bowman Single Barrel 10 Year,John,6232,Bourbon,750,100,49.15,80.71,55.04,200
1001464,1001464,100188,sophiawilson,2023-10-23,0,20607,Penelope Rio Batch 2,Penelope,2817,Bourbon,750,98,94.98,125.18,104.79,100027
1001465,1001465,100188,sophiawilson,2024-04-15,25,4742,Old Grand Dad 114,Old,793,Bourbon,750,114,30.75,40.74,33.84,100053
1001466,1001466,100188,sophiawilson,2023-08-14,0,20691,Elijah Craig Barrel Proof C923,Elijah,2,Bourbon,750,133,72.48,146.32,81.57,100033
1001467,1001467,100188,sophiawilson,2023-11-18,100,18939,Booker's Bourbon 2022-03 Kentucky Tea Batch,Booker's,647,Bourbon,750,127,85.59,122.33,204.87,200
1001468,1001468,100188,sophiawilson,2023-10-25,10,2594,Eagle Rare 17 Year,Eagle,542,Bourbon,750,90,103.54,681.17,1998.89,100
1001469,1001469,100188,sophiawilson,2023-07-27,100,2291,Wild Turkey Longbranch 8 Year,Wild,191,Bourbon,750,86,37.54,61.02,41.8,200
1001470,1001470,100188,sophiawilson,2023-01-04,25,4662,Henry McKenna 10 Year,Henry,777,Bourbon,750,100.0,60.49,75.24,79.99,100145
1001471,1001471,100188,sophiawilson,2024-01-01,100,46278,Old Forester Birthday Bourbon 2024,Old,152,Bourbon,750,107,199.99,479.79,1049.5,100048
1001472,1001472,100188,sophiawilson,2023-12-02,25,1641,Wild Turkey Kentucky Spirit Single Barrel,Wild,191,Bourbon,750,101,57.2,92.34,68.93,100055
1001473,1001473,100188,sophiawilson,2024-02-26,50,17328,Elmer T Lee Commemorative Edition,Elmer,700,Bourbon,750,93,49.99,558.36,2044.82,1960
1001474,1001474,100189,john408,2023-09-03,0,2086,Knob Creek Smoked Maple,Knob,189,Bourbon,750,90,34.68,49.1,37.86,200
1001475,1001475,100189,john408,2023-05-31,25,3775,Yellowstone Select,Yellowstone,272,Bourbon,750,93,37.08,54.12,49.99,1700
1001476,1001476,100189,john408,2023-06-02,5,4776,Pappy Van Winkle 20 Year Family Reserve,Pappy,370,Bourbon,750,90.4,218.31,1072.05,2399.9,1800
1001477,1001477,100189,john408,2023-04-23,0,18228,Larceny Barrel Proof Batch B522,Larceny,587,Bourbon,750,123.8,59.99,70.21,69.99,200
1001478,1001478,100189,john408,2023-11-27,5,4255,Blade and Bow Bourbon,Blade,674,Bourbon,750,91,48.82,72.02,50.79,100053
1001479,1001479,100189,john408,2023-09-27,25,670,Coopers' Craft Barrel Reserve,Coopers',2494,Bourbon,750,100,32.22,44.66,40.03,100045
1001480,1001480,100189,john408,2024-04-08,75,966,New Riff Bourbon Single Barrel,New,254,Bourbon,750,98,52.49,81.63,57.6,100029
1001481,1001481,100189,john408,2023-05-15,25,18768,Maker’s Mark 2022 Wood Finishing Series BRT-02,Maker’s,333,Bourbon,750,109,62.47,109.33,59.99,200
1001482,1001482,100189,john408,2023-08-18,25,18939,Booker's Bourbon 2022-03 Kentucky Tea Batch,Booker's,647,Bourbon,750,127,85.59,122.33,204.87,200
1001483,1001483,100189,john408,2023-05-09,10,17177,Wilderness Trail Small Batch Bourbon,Wilderness,521,Bourbon,750,100.0,62.99,84.41,63.33,200
1001484,1001484,100189,john408,2023-08-30,25,1816,Wild Turkey Rare Breed,Wild,191,Bourbon,750,116.8,46.03,70.61,68.79,100084
1001485,1001485,100189,john408,2023-08-19,5,19807,Stagg - 23A,Stagg,3640,Bourbon,750,130,69.99,170.8,271.65,200
1001486,1001486,100189,john408,2023-04-04,25,18354,Booker’s Bourbon 2022-02 Lumberyard Batch,Booker’s,647,Bourbon,750,124,89.99,175.74,192.34,200
1001487,1001487,100189,john408,2024-01-20,75,3317,Michter's Limited Release Toasted Barrel Bourbon,Michter's,405,Bourbon,750,91.4,70.66,205.5,299.99,100049
1001488,1001488,100190,oliviaking,2023-09-09,75,4952,Elijah Craig 18 Year Single Barrel,Elijah,2,Bourbon,750,90,136.4,236.83,282.16,100078
1001489,1001489,100190,oliviaking,2024-02-27,10,13955,Rabbit Hole Cavehill,Rabbit,573,Bourbon,750,95,59.97,100.85,65.99,200
1001490,1001490,100190,oliviaking,2024-01-31,5,1419,Isaac Bowman Port Barrel Finish Bourbon,Isaac,6683,Bourbon,750,92,39.3,60.52,61.79,200
1001491,1001491,100190,oliviaking,2023-11-26,25,46500,Angel’s Envy Triple Oak,Angel’s,96,Bourbon,750,92,75,90.39,71.98,100048
1001492,1001492,100190,oliviaking,2024-03-29,25,19811,Penelope Double Cask Finish - Rio,Penelope,2817,Bourbon,750,98,90,139.16,286.64,200
1001493,1001493,100190,oliviaking,2023-07-04,75,435,Crown Royal,Crown,182,Canadian Whisky,750,80,25.72,43.8,30.99,1996
1001494,1001494,100190,oliviaking,2024-03-20,5,25363,Woodford Reserve Derby 150 2024 Release,Woodford,2004,Bourbon,1000,90.4,54.99,92.12,67.59,100035
1001495,1001495,100190,oliviaking,2023-05-17,0,1522,Russell's Reserve 10 Year,Russell's,191,Bourbon,750,90.0,45.99,56.99,48.74,100122
1001496,1001496,100190,oliviaking,2023-02-08,100,18517,Little Book Chapter 6: To The Finish,Little,823,Bourbon,750,117.4,124.97,249.86,191.35,200
1001497,1001497,100190,oliviaking,2023-08-03,5,2363,W.B. Saffell,W.B.,191,Bourbon,375,107.0,49.97,59.47,58.14,
1001498,1001498,100190,oliviaking,2023-06-19,0,1211,Old Rip Van Winkle 10 Year,Old,370,Bourbon,750,107.0,129.99,576.68,816.66,100108
1001499,1001499,100190,oliviaking,2023-01-18,5,2753,WhistlePig 10 Year Single Barrel,WhistlePig,3549,Rye,750,117.8,88.94,106.16,111.08,200
1001500,1001500,100190,oliviaking,2023-11-07,25,17450,Benchmark Single Barrel,Benchmark,3330,Bourbon,750,95,24.97,36.69,31.89,100031
1001501,1001501,100191,julia819,2023-08-03,25,17318,Jack Daniel's 10 Year,Jack,231,Whiskey,750,97,84.95,179.31,274.97,100039
1001502,1001502,100191,julia819,2023-10-28,10,18883,Barrell Vantage,Barrell,146,Whiskey,750,114,87.46,95.43,91.49,200
1001503,1001503,100191,julia819,2023-09-19,5,18185,Jack Daniel’s Triple Mash,Jack,231,Whiskey,700,100,36.48,46.87,59.99,
1001504,1001504,100191,julia819,2023-05-20,10,20783,Larceny Barrel Proof Batch C923,Larceny,587,Bourbon,750,126.4,59.99,104.33,75.26,100028
1001505,1001505,100191,julia819,2023-07-17,75,3959,William Larue Weller - 2009,William,156,Bourbon,750,134.8,104.14,563.81,1296.96,1820
1001506,1001506,100191,julia819,2023-03-27,0,634,Murray Hill Club Bourbon,Murray,406,Bourbon,750,103,107.48,116.01,115.32,200
1001507,1001507,100191,julia819,2023-12-27,50,5155,Rittenhouse Rye,Rittenhouse,858,Rye,750,100,24.95,34.88,27.59,200
1001508,1001508,100191,julia819,2023-04-02,100,159,Blanton's Gold Edition,Blanton's,10,Bourbon,750,103,119.99,232.52,324.99,100190
1001509,1001509,100191,julia819,2024-04-04,5,17358,Jack Daniel's Coy Hill Single Barrel,Jack,231,Whiskey,750,148,69.99,276.99,572.89,1996
1001510,1001510,100192,tomking,2023-11-11,25,15946,Smoke Wagon Uncut Unfiltered Bourbon,Smoke,2808,Bourbon,750,116,64.99,107.24,147.89,100029
1001511,1001511,100192,tomking,2023-05-09,0,2993,Stagg Jr.,Stagg,3640,Bourbon,750,134.4,49.46,147.92,172.99,100027
1001512,1001512,100192,tomking,2024-02-01,0,4952,Elijah Craig 18 Year Single Barrel,Elijah,2,Bourbon,750,90,136.4,236.83,282.16,100078
1001513,1001513,100192,tomking,2023-06-15,25,3454,Elijah Craig Straight Rye Whiskey,Elijah,2,Rye,750,94,32.3,40.84,33.54,200
1001514,1001514,100192,tomking,2023-03-02,75,15948,Smoke Wagon Bourbon,Smoke,2808,Bourbon,750,92,29.99,46.7,34.99,1780
1001515,1001515,100193,jakebaker,2023-03-21,5,2594,Eagle Rare 17 Year,Eagle,542,Bourbon,750,90,103.54,681.17,1998.89,100
1001516,1001516,100193,jakebaker,2023-08-15,25,16693,Hibiki Japanese Harmony,Hibiki,484,Blended Whisky,750,86.0,87.47,112.22,92,600
1001517,1001517,100194,mike17,2024-03-02,5,19851,Maker’s Mark French Oaked No. 46 Cask Strength 23-01,Maker’s,333,Bourbon,750,110,65,67.83,76.33,200
1001518,1001518,100194,mike17,2023-03-14,0,17068,Still Austin Cask Strength Bourbon,Still,3145,Bourbon,750,116,64.99,73.69,71,100041
1001519,1001519,100194,mike17,2023-01-01,100,1462,Larceny,Larceny,587,Bourbon,750,92,25.81,39.24,31.99,200
1001520,1001520,100194,mike17,2023-05-21,5,48400,Stagg 24B,Stagg,3640,Bourbon,750,127.8,,163.28,219.99,100150
1001521,1001521,100194,mike17,2024-03-04,5,32717,Jim Beam Black 7 Year,Jim,247,Bourbon,750,90,25,35.76,26.49,100026
1001522,1001522,100194,mike17,2024-04-01,10,144,Elijah Craig Barrel Proof Batch A119,Elijah,2,Bourbon,750,134.2,69.98,104.95,91.89,1980
1001523,1001523,100194,mike17,2023-03-29,25,17040,Horse Soldier Barrel Strength,Horse,3188,Bourbon,750,115,85.97,97.49,89.13,600
1001524,1001524,100194,mike17,2023-10-01,5,20783,Larceny Barrel Proof Batch C923,Larceny,587,Bourbon,750,126.4,59.99,104.33,75.26,100028
1001525,1001525,100194,mike17,2024-03-06,50,17921,Old Fitzgerald 17 Year,Old,234,Bourbon,750,100,109.99,350.74,1072.98,1000
1001526,1001526,100194,mike17,2024-03-07,100,50056,George T Stagg - 2024,George,352,Bourbon,750,136.1,150,486.09,977.78,100131
1001527,1001527,100194,mike17,2023-09-20,100,2581,WhistlePig 6 Year Piggyback Rye,WhistlePig,3549,Rye,750,96.6,47.48,67.17,62.99,200
1001528,1001528,100194,mike17,2023-11-27,25,3286,High West Double Rye,High,350,Rye,750,92,37.38,44.45,40.8,200
1001529,1001529,100194,mike17,2023-06-03,75,19465,Larceny Barrel Proof A123,Larceny,587,Bourbon,750,126,59.99,96.48,93.64,1600
1001530,1001530,100194,mike17,2023-05-25,100,17319,Benchmark Select Casks Small Batch,Benchmark,3330,Bourbon,750,90,17.47,23.24,21.24,200
1001531,1001531,100195,chrisgreen,2024-01-31,25,48300,Elijah Craig Barrel Proof C924,Elijah,2,Bourbon,750,129,75,94.76,76.99,100051
1001532,1001532,100195,chrisgreen,2023-05-31,100,3674,Bulleit Bourbon,Bulleit,415,Bourbon,750,90,28.36,44.68,35.29,100058
1001533,1001533,100195,chrisgreen,2023-09-21,100,670,Coopers' Craft Barrel Reserve,Coopers',2494,Bourbon,750,100,32.22,44.66,40.03,100045
1001534,1001534,100195,chrisgreen,2023-02-22,25,3249,Wild Turkey Rare Breed Barrel Proof Rye,Wild,191,Rye,750,116,57.48,81.77,74.89,200
1001535,1001535,100195,chrisgreen,2023-01-01,25,16367,Kirkland Signature Bottled-in-Bond Bourbon Barton 1792,Kirkland,1118,Bourbon,1000,100,36,52.41,31.39,100030
1001536,1001536,100195,chrisgreen,2023-05-12,50,3793,High West American Prairie Bourbon,High,350,Bourbon,750,92,36.82,57.5,40.8,100
1001537,1001537,100195,chrisgreen,2023-01-07,0,48300,Elijah Craig Barrel Proof C924,Elijah,2,Bourbon,750,129,75,94.76,76.99,100051
1001538,1001538,100195,chrisgreen,2023-05-04,5,50056,George T Stagg - 2024,George,352,Bourbon,750,136.1,150,486.09,977.78,100131
1001539,1001539,100195,chrisgreen,2023-02-10,100,2291,Wild Turkey Longbranch 8 Year,Wild,191,Bourbon,750,86,37.54,61.02,41.8,200
1001540,1001540,100195,chrisgreen,2023-04-27,10,4588,Rowan's Creek 12 Year,Rowan's,8524,Bourbon,750,100.1,48.81,71.85,54.67,200
1001541,1001541,100195,chrisgreen,2023-03-19,50,14239,Ezra Brooks Cask Strength,Ezra,324,Bourbon,750,120,52.46,75.43,53.46,200
1001542,1001542,100195,chrisgreen,2024-04-11,50,1133,Uncle Nearest 1856,Uncle,567,Whiskey,750,100,55.88,88.5,64.29,1996
1001543,1001543,100195,chrisgreen,2024-03-13,0,3205,Rabbit Hole Dareringer Sherry Bourbon Cask,Rabbit,573,Bourbon,750,93,71.45,111.06,94.89,200
1001544,1001544,100196,chris,2023-07-12,10,17214,Horse Soldier Small Batch,Horse,3188,Bourbon,750,95,71.73,76.79,74.56,800
1001545,1001545,100196,chris,2023-05-06,5,17446,Penelope Bourbon Rosé Cask Finish,Penelope,2817,Bourbon,750,94,67.47,90.03,71.39,200
1001546,1001546,100197,kateking,2023-06-17,10,17318,Jack Daniel's 10 Year,Jack,231,Whiskey,750,97,84.95,179.31,274.97,100039
1001547,1001547,100197,kateking,2023-10-04,25,4427,Old Forester 1870 Original Batch,Old,152,Bourbon,750,90,40.91,79.18,45.06,100
1001548,1001548,100197,kateking,2023-01-20,75,18767,Maker’s Mark 2022 Wood Finishing Series BRT-01,Maker’s,333,Bourbon,750,109,62.47,99.03,59.99,200
1001549,1001549,100197,kateking,2023-07-13,100,1753,Chattanooga Whiskey Experimental Single Barrel 75,Chattanooga,3436,Bourbon,750,102,48.99,49.34,50.39,1700
1001550,1001550,100197,kateking,2024-04-06,0,19879,Stagg - 22A,Stagg,3640,Bourbon,750,132,80,255.95,249.99,200
1001551,1001551,100197,kateking,2023-03-22,75,19147,Jack Daniel’s Twice Barreled Special Release 2022 American Single Malt Finished in Oloroso Sherry Casks,Jack,231,Whiskey,750,107.3,70,113.08,242.32,200
1001552,1001552,100197,kateking,2023-08-25,0,15345,King Of Kentucky,King,6734,Whiskey,750,125.8,249.99,386.68,407.08,200
1001553,1001553,100197,kateking,2023-06-13,50,19816,Russell's Reserve Bourbon Single Rickhouse,Russell's,496,Bourbon,750,112,250,354.85,650,100070
1001554,1001554,100197,kateking,2024-04-14,5,2371,Old Grand Dad,Old,793,Bourbon,750,80,17.79,21.21,26.66,1880
1001555,1001555,100197,kateking,2023-10-12,10,18075,Larceny Barrel Proof Batch A122,Larceny,587,Bourbon,750,124.4,49.99,54.3,67.24,1580
1001556,1001556,100197,kateking,2023-11-20,50,20783,Larceny Barrel Proof Batch C923,Larceny,587,Bourbon,750,126.4,59.99,104.33,75.26,100028
1001557,1001557,100197,kateking,2023-06-03,75,429,Old Forester Statesman,Old,152,Bourbon,750,95,52.87,81.93,59.49,100029
1001558,1001558,100198,sarah639,2023-10-14,0,15985,George Dickel 15 Year Single Barrel,George,486,Whiskey,750,105,59.97,97.54,100.4,1996
1001559,1001559,100198,sarah639,2023-12-10,25,1269,Maker's Mark 46,Maker's,333,Bourbon,750,94,25.99,42.09,36.66,100027
1001560,1001560,100198,sarah639,2023-04-17,5,17309,Elijah Craig Barrel Proof Batch C921,Elijah,2,Bourbon,750,120,69.97,109.18,79.99,1200
1001561,1001561,100198,sarah639,2023-10-27,50,48400,Stagg 24B,Stagg,3640,Bourbon,750,127.8,,163.28,219.99,100150
1001562,1001562,100198,sarah639,2023-07-22,10,20518,RD One Bourbon Brazilian Amburana Wood Finish,RD,4107,Bourbon,750,110,69.99,83.35,71.59,
1001563,1001563,100198,sarah639,2023-07-11,50,3249,Wild Turkey Rare Breed Barrel Proof Rye,Wild,191,Rye,750,116,57.48,81.77,74.89,200
1001564,1001564,100198,sarah639,2024-03-08,5,1786,Knob Creek Single Barrel Rye,Knob,189,Rye,750,115,54.77,79.14,58.82,200
1001565,1001565,100198,sarah639,2023-07-24,5,263,Old Forester 1920 Prohibition Style,Old,152,Bourbon,750,115,59.33,72.85,67.99,100076
1001566,1001566,100198,sarah639,2023-05-05,25,16791,Colonel E.H. Taylor Warehouse C,Colonel,210,Bourbon,750,100,73.97,475.05,1645.42,200
1001567,1001567,100198,sarah639,2023-01-03,10,17894,Castle & Key Small Batch Bourbon,Castle,2983,Bourbon,750,98,49.99,68.72,54.99,600
1001568,1001568,100198,sarah639,2023-01-08,100,15947,Smoke Wagon Small Batch Bourbon,Smoke,2808,Bourbon,750,100.0,45.99,76.79,62.78,1800
1001569,1001569,100198,sarah639,2023-07-02,10,17264,New Riff 6 Year Malted Rye,New,254,Rye,750,100,59.99,82.22,80.56,200
1001570,1001570,100198,sarah639,2023-05-18,50,3671,"E.H. Taylor, Jr. Straight Rye",E.H.,210,Rye,750,100.0,79.99,171.45,197.89,100111
1001571,1001571,100198,sarah639,2023-05-09,10,16674,Old Fitzgerald 16 Year,Old,234,Bourbon,750,100,155.69,346.14,796.95,1999
1001572,1001572,100198,sarah639,2023-04-15,75,13667,Barrell Dovetail,Barrell,146,Whiskey,750,125.2,87.46,89.05,87.66,200
1001573,1001573,100199,anna828,2023-05-19,25,1816,Wild Turkey Rare Breed,Wild,191,Bourbon,750,116.8,46.03,70.61,68.79,100084
1001574,1001574,100199,anna828,2024-04-09,25,2214,Old Forester 1910 Old Fine Whiskey,Old,152,Bourbon,750,93,53.62,67.48,53.19,100059
1001575,1001575,100199,anna828,2024-03-13,100,2363,W.B. Saffell,W.B.,191,Bourbon,375,107.0,49.97,59.47,58.14,
1001576,1001576,100199,anna828,2023-07-22,0,1142,Buffalo Trace Kosher Rye 7 Year,Buffalo,245,Rye,750,94.0,39.99,60.59,71.99,1700
1001577,1001577,100199,anna828,2023-03-21,5,46347,Jack Daniel's Coy Hill Barrelhouse 8 2024 Special Release Single Barrel Whiskey,Jack,231,Whiskey,750,135,79.99,252.21,549.99,100062
1001578,1001578,100199,anna828,2023-06-16,5,33209,Russell’s Reserve 15 Year,Russell’s,496,Bourbon,750,117.2,249.99,362.17,398.31,100187
1001579,1001579,100199,anna828,2023-05-15,75,17894,Castle & Key Small Batch Bourbon,Castle,2983,Bourbon,750,98,49.99,68.72,54.99,600
1001580,1001580,100199,anna828,2023-04-07,50,41054,Heaven Hill: Grain to Glass - Wheated Bourbon,Heaven,430,Bourbon,750,121,99,118.93,178.73,100051
1001581,1001581,100199,anna828,2024-01-08,25,2428,Bib & Tucker 6 Year Small Batch Bourbon,Bib,799,Bourbon,750,92,51.08,82.62,56.99,200
1001582,1001582,100199,anna828,2024-02-12,0,3997,Redwood Empire Lost Monarch,Redwood,445,Whiskey,750,90,40.97,57.26,52.89,200
1001583,1001583,100199,anna828,2023-02-20,100,3860,Jack Daniel's,Jack,231,Whiskey,750,80,24.21,35.04,27.29,100039
1001584,1001584,100199,anna828,2023-11-11,100,16681,Blanton's Black,Blanton's,10,Bourbon,750,80,199.99,294.28,224.73,100033
1001585,1001585,100199,anna828,2023-06-15,5,17101,"Booker's 6 Year ""Tagalong Batch"" - 2021",Booker's,647,Bourbon,750,127.9,90,126.1,205.83,200
1001586,1001586,100199,anna828,2023-10-19,5,4776,Pappy Van Winkle 20 Year Family Reserve,Pappy,370,Bourbon,750,90.4,218.31,1072.05,2399.9,1800
1001587,1001587,100199,anna828,2023-12-26,0,873,Weller Special Reserve,Weller,156,Bourbon,1750,90,53.28,90.38,178.73,100039
1001588,1001588,100200,david.victoria,2024-03-29,5,4783,Woodford Reserve Double Oaked,Woodford,2004,Bourbon,1000,90.4,66.99,91.49,73.69,
1001589,1001589,100200,david.victoria,2023-10-11,25,2433,Glenlivet 12 Year,Glenlivet,315,Scotch,750,80,48.53,52.81,53.69,1996
1001590,1001590,100200,david.victoria,2024-04-05,50,12152,Fortaleza Reposado Tequila,Fortaleza,,,750,80,57.95,110.2,62.58,
1001591,1001591,100200,david.victoria,2023-08-18,5,3562,Van Winkle Family Reserve 13 Year Rye,Van,370,Rye,750,95.6,134.89,518.88,1757.32,200
